name,category,address,hours,rating,avg_bill,middle_coffee_cup
Haze Bar,"бар, паб","Екатеринбург, ул. Бажова 193","Пн–Чт: 11:00 — 02:00, Пт: 11:00 — 04:00, Сб: 14:00 — 04:00, Вс: 14:00 — 02:00",9.8,Средний чек 1200 р. без напитков,
Dirty Dance bar,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 21:00 — 06:00,0,Средний чек 1000 р. без напитков,
Фабрика,"бар, паб","Екатеринбург, пер. Центральный рынок 6","Пн–Пт: 18:00 — 22:00, Сб–Вс: 18:00 — 06:00",8.8,Средний чек 1000 р. без напитков,
Boozer,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Ср: 12:00 — 01:00, Чт: 12:00 — 02:00, Пт: 12:00 — 05:00, Сб: 20:00 — 05:00, Вс: Выходной",0,Средний чек 1200 р. без напитков,
Nebar,"бар, паб","Екатеринбург, ул. Радищева 25",Пн–Вс: 18:00 — 06:00,8.8,Средний чек 1800 р. без напитков,
Ptizza счастья,"бар, паб","Екатеринбург, ул. Малышева 53","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 00:00, Вс: 12:00 — 23:00",8.8,Средний чек 1000 р. без напитков,
Plov Project,"бар, паб","Екатеринбург, ул. Вайнера 9а","Пн–Чт: 12:00 — 01:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 01:00",9.1,Средний чек 1100 р. без напитков,
Shelest,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",0,Средний чек 2000 р. без напитков,
Pravda Lounge,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 16:00 — 02:00, Пт–Сб: 16:00 — 04:00, Вс: 16:00 — 02:00",0,Средний чек 1000 р. без напитков,
Сапфир,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",0,Средний чек 500 р. без напитков,
Intouch,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 18:00 — 03:00, Пт–Сб: 18:00 — 05:00, Вс: 18:00 — 03:00",0,Средний чек 1200 р. без напитков,
Dorian Gray,"бар, паб","Екатеринбург, ул. Антона Валека 15","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 05:00, Вс: 12:00 — 00:00",9.2,Средний чек 1900 р. без напитков,
TGI Fridays,"бар, паб","Екатеринбург, ул. 8 Марта 8д","Пн–Чт: 12:00 — 22:00, Пт–Сб: 12:00 — 00:00, Вс: 12:00 — 22:00",5.8,Средний чек 1200 р. без напитков,
Shalom Shanghai,"бар, паб","Екатеринбург, Добавить отзыв","Пн: Выходной, Вт–Чт: 18:00 — 02:00, Пт–Сб: 18:00 — 05:00, Вс: Выходной",0,Средний чек 700 р. без напитков,
The Out Bar,"бар, паб","Екатеринбург, ул. 8 Марта 31В","Пн–Вт: Выходной, Ср–Чт: 19:00 — 02:00, Пт–Сб: 19:00 — 05:00, Вс: Выходной",4,Средний чек 1200 р. без напитков,
The Optimist,"бар, паб","Екатеринбург, пр. Ленина 50б","Пн–Чт: 09:00 — 21:00, Пт: 09:00 — 04:00, Сб: 15:00 — 04:00, Вс: Выходной",8.1,Средний чек 1800 р. без напитков,
Stuff Bar,"бар, паб","Екатеринбург, ул. Белинского 132",Пн–Вс: 18:00 — 06:00,9.3,Средний чек 800 р. без напитков,
Royal Arbat,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 19:00 — 06:00,0,Средний чек 2000 р. без напитков,
50 костей,"бар, паб","Екатеринбург, ул. 8 Марта 23","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 14:00 — 00:00",8.4,Средний чек 1000 р. без напитков,
Ахинея,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 14:00 — 02:00, Пт–Сб: 14:00 — 04:00, Вс: 14:00 — 02:00",0,Средний чек 1200 р. без напитков,
Martini Bar,"бар, паб","Екатеринбург, ул. 8 Марта 46","Пн–Чт: 12:00 — 22:00, Пт–Сб: 12:00 — 23:00, Вс: 12:00 — 22:00",8,Средний чек 500 р. без напитков,
New bar,"бар, паб","Екатеринбург, ул. 8 Марта 8Д",Пн–Вс: 18:00 — 06:00,8.3,Средний чек 700 р. без напитков,
James,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",0,Средний чек 2000 р. без напитков,
Zажигалка,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 22:00 — 06:00,0,,
Malina Aroma Room,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Ср: Выходной, Чт: 21:00 — 02:00, Пт–Сб: 21:00 — 06:00, Вс: Выходной",0,Средний чек 800 р. без напитков,
Union,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Ср: Выходной, Чт–Вс: 23:00 — 06:00",0,,
Kaifooi,"бар, паб","Екатеринбург, ул. Хохрякова 72",Пн–Вс: 16:00 — 02:00,6.5,Средний чек 500 р. без напитков,
Hills,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 02:00, Пт–Сб: 12:00 — 04:00, Вс: 12:00 — 02:00",0,Средний чек 1000 р. без напитков,
Double Grill and Bar,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 01:00, Пт: 12:00 — 02:00, Сб: 14:00 — 02:00, Вс: 14:00 — 00:00",0,Средний чек 1700 р. без напитков,
Air,"бар, паб","Екатеринбург, ул. Радищева 1","Пн–Чт: 16:00 — 02:00, Пт–Сб: 18:00 — 04:00, Вс: 16:00 — 02:00",8.8,Средний чек 700 р. без напитков,
1991,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 08:00 — 22:00,0,Средний чек 1500 р. без напитков,
Fame Club,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Вт: Выходной, Ср: 23:00 — 06:00, Чт: Выходной, Пт–Сб: 23:00 — 06:00, Вс: 00:00 — 06:00",0,Средний чек 1000 р. без напитков,
Дуть,"бар, паб","Екатеринбург, ул. Энгельса 36","Пн–Чт: 12:00 — 02:00, Пт–Сб: 12:00 — 04:00, Вс: 12:00 — 02:00",10,Средний чек 800 р. без напитков,
Градусы,"бар, паб","Екатеринбург, ул. 8 Марта 43","Пн–Ср: Выходной, Чт: 21:00 — 04:00, Пт–Сб: 21:00 — 06:00, Вс: Выходной",2.2,Средний чек 700 р. без напитков,
Bla Bla Bar,"бар, паб","Екатеринбург, ул. Добролюбова 3","Пн–Чт: 12:00 — 02:00, Пт–Сб: 14:00 — 06:00, Вс: 12:00 — 02:00",6,Средний чек 1200 р. без напитков,
Сплетни,"бар, паб","Екатеринбург, Куйбышева 61","Пн–Чт: 17:00 — 01:00, Пт–Сб: 17:00 — 04:00, Вс: 17:00 — 01:00",8.9,Средний чек 1000 р. без напитков,
Рохел,"бар, паб","Екатеринбург, ул. Первомайская 77","Пн–Пт: 11:00 — 00:00, Сб–Вс: 12:00 — 00:00",4.1,Средний чек 700 р. без напитков,
Негодяи,"бар, паб","Екатеринбург, просп. Ленина 20а","Пн–Чт: 12:00 — 01:00, Пт–Сб: 12:00 — 04:00, Вс: 12:00 — 01:00",9.2,Средний чек 1000 р. без напитков,
Мой Бар,"бар, паб","Екатеринбург, Вильгельма де Геннина 47","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",8.6,Средний чек 700 р. без напитков,
Коллектив,"бар, паб","Екатеринбург, ул. 8 Марта 8Г","Пн–Чт: 18:00 — 02:00, Пт–Сб: 18:00 — 04:00, Вс: 18:00 — 02:00",9.2,Средний чек 700 р. без напитков,
Killfish,"бар, паб","Екатеринбург, ул. Вайнера 9а","Пн–Чт: 14:00 — 02:00, Пт–Сб: 14:00 — 03:00, Вс: 14:00 — 02:00",7.8,Средний чек 600 р. без напитков,
Bessonnica Lounge,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 16:00 — 03:00, Пт–Сб: 16:00 — 05:00, Вс: 16:00 — 03:00",0,,
Killfish,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 15:00 — 02:00, Пт–Сб: 15:00 — 03:00, Вс: 15:00 — 02:00",0,Средний чек 600 р. без напитков,
Plov Project,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:01 — 01:00, Пт–Сб: 12:01 — 02:00, Вс: 12:01 — 01:00",0,Средний чек 1100 р. без напитков,
Черновик,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 18:00 — 00:00, Пт–Сб: 18:00 — 03:00, Вс: 18:00 — 00:00",0,Средний чек 2500 р. без напитков,
