name,category,address,hours,rating,avg_bill,middle_coffee_cup
Hvoy,Ресторан,"Санкт - Петербург , Всеволожский р - н , дер.Медный Завод , отель We Lodge",пн - вс 9.30 – 22.00,,Больше 3000 рублей средний чек,
Hype,Ресторан,"Санкт - Петербург , Полтавский пр., 2","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
Hype ' s,Ресторан,"Санкт - Петербург , Суворовский просп., 15",пн - вс 10.00 – 23.00,,1700 – 3000 рублей средний чек,
I Believe,Бар,"Санкт - Петербург , Зверинская , 2 / 5","пн - пт 13.00 – 0.00 , сб - вс 14.00 и до последнего посетителя",,700 – 1700 рублей средний чек,
Igrik Bar & Yoga,Бар,"Санкт - Петербург , Пионерская , 2",вт - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Ikigai,Кафе,"Санкт - Петербург , Ильюшина , 14",пн - вс 12.00 – 21.00,,До 700 рублей средний чек,
Ikigai,Кафе,"Санкт - Петербург , Коломяжский просп., 17 , корп.1 , ТРК « Сити - молл »",пн - вс 12.00 – 21.00,,700 – 1700 рублей средний чек,
Il gusto,Ресторан,"Санкт - Петербург , Всеволожский р - н , Кудрово , Европейский просп., 8",вт - вс 13.00 – 23.00,,До 700 рублей средний чек,
Il lago dei cigni,Ресторан,"Санкт - Петербург , Крестовский просп., 21 , литера Б",пн - вс 12.00 – 23.00,,Больше 3000 рублей средний чек,
Il milanese,Ресторан,"Санкт - Петербург , Литейный просп., 7",пн - вс 12.00 – 23.00,,700 – 1700 рублей средний чек,
I Love Coffee,Кофейня,"Санкт - Петербург , Чайковского , 15","пн - пт 8.00 – 21.00 , сб - вс 9.00 – 21.00",,,
I Love Coffee,Кофейня,"Санкт - Петербург , М.Морская , 23",пн - пт 8.00 – 18.00,,,
Il Патио,Ресторан,"Санкт - Петербург , Лиговский просп., 30а , ТРЦ « Галерея »",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Санкт - Петербург , аэропорт Пулково , терминал внутренних авиалиний , 1 этаж",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Санкт - Петербург , аэропорт Пулково , терминал внутренних авиалиний , 4 этаж",круглосуточно,,700 – 1700 рублей средний чек,
Il Патио,Ресторан,"Санкт - Петербург , Невский просп., 85 , в здании Московского вокзала",круглосуточно,,700 – 1700 рублей средний чек,
Imbibe Cocktail Bar,Бар,"Санкт - Петербург , Жуковского , 6","пн - чт , вс 18.00 – 3.00 , пт - сб 18.00 – 4.00",,,
Imperia Hall,Банкетный зал,"Санкт - Петербург , Пискаревский просп., 6","ПН - ВС 13 : 00 до 21 : 00 , либо по предварительной записи",,,
In 100 Gramm,Бар,"Санкт - Петербург , Декабристов , 7","пн - чт , вс 18.00 – 2.00 , пт - сб 18.00 – 6.00",,,
Inari,Гастропаб,"Санкт - Петербург , Маяковского , 34","пн - чт , вс 13.00 – 0.00 , пт - сб 13.00 – 2.00",,700 – 1700 рублей средний чек,
Indisko,Ресторан,"Санкт - Петербург , Большой просп.В.О., 16 / 14б , Василеостровский рынок",пн - вс 12.00 – 23.00,,До 700 рублей средний чек,
Infuse,Бар,"Санкт - Петербург , Большой просп.П.С., 84",пн - вс 17.00 – 2.00,,,
In Georgia,Ресторан,"Санкт - Петербург , Колокольная , 8","пн - чт , вс 11.00 – 0.00 , пт - сб 11.00 – 1.00",,700 – 1700 рублей средний чек,
In Georgia,Ресторан,"Санкт - Петербург , Чайковского , 24",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Inncoffee ' s,Кофейня,"Санкт - Петербург , ​ Будапештская , 39","пн - пт 8.00 – 20.00 , сб - вс 9.00 – 19.00",,,
Inside,Ресторан,"Санкт - Петербург , Правды , 1 / 11д","пн - чт , вс 14.00 – 2.00 , пт - сб 14.00 – 6.00",,700 – 1700 рублей средний чек,
Island Poke & Bowls,Кафе,"Санкт - Петербург , наб.Адмиралтейского канала , 2 , на территории острова Новая Голландия , пространство « Бутылка »",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Italiani,Ресторан,"Санкт - Петербург , Невский просп., 65",круглосуточно,,700 – 1700 рублей средний чек,
Italiani,Ресторан,"Санкт - Петербург , Коломяжский просп., 17 , корп.1 , ТРК « Сити - молл »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Italiano vero,Ресторан,"Санкт - Петербург , Восстания , 33",пн - вс 9.00 – 0.00,,,
Italica,Ресторан,"Санкт - Петербург , наб.канала Грибоедова , 6 / 2","пн - чт , вс 10.00 – 23.00 , пт - сб 10.00 – 2.00",,700 – 1700 рублей средний чек,
Italica Bar,Банкетный зал,"Санкт - Петербург , Финляндский просп., 4а , БЦ « Петровский форт »",пн - пт 12.00 – 20.00,,700 – 1700 рублей средний чек,
Italy Roof,Ресторан,"Санкт - Петербург , Большой просп.П.С., 58 , галерея Apriori , 7 этаж",в теплое время года : пн - вс 12.00 – 0.00,,1700 – 3000 рублей средний чек,
Italy в Виленском,Ресторан,"Санкт - Петербург , Виленский пер., 15","пн - пт 8.00 – 0.00 , сб - вс 9.00 – 0.00",,1700 – 3000 рублей средний чек,
Italy на Большой Морской,Ресторан,"Санкт - Петербург , Б.Морская , 14","пн - чт , вс 9.00 – 23.00 , пт - сб 9.00 – 0.00",,1700 – 3000 рублей средний чек,
Italy на Московском,Ресторан,"Санкт - Петербург , пл.Чернышевского , 11 , гостиница « Россия »",пн - вс 9.00 – 0.00,,1700 – 3000 рублей средний чек,
I to i eto,Кафе,"Санкт - Петербург , Коломенская , 29",пн - вс 8.00 – 23.00,,700 – 1700 рублей средний чек,
Jack London,Ресторан,"Санкт - Петербург , Фучика , 9 , центр мебели и интерьера « Кубатура », 3 этаж","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 2.00",,1700 – 3000 рублей средний чек,
J ' adore,Кофейня,"Санкт - Петербург , ​ Петровский б - р , 3 , корп.1",пн - вс 8.00 – 22.00,,,
Jäger Meet to Eat,"бар, паб","Санкт - Петербург , просп.Большевиков , 8 , корп.1","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,1700 – 3000 рублей средний чек,
Jäger Meet to Eat,"бар, паб","Санкт - Петербург , Московский просп., 171","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,1700 – 3000 рублей средний чек,
Jäger Restopub,"бар, паб","Санкт - Петербург , Марата , 4","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,1700 – 3000 рублей средний чек,
Jäger Restopub,"бар, паб","Санкт - Петербург , Свердловская наб., 60","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,1700 – 3000 рублей средний чек,
Jäger Restopub,"бар, паб","Санкт - Петербург , Невский просп., 84 – 86","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,1700 – 3000 рублей средний чек,
Jakov la patisserie,Кондитерская,"Санкт - Петербург , просп.Обуховской Обороны , 195","пн - пт 9.00 – 22.00 , сб - вс 10.00 – 22.00",,До 700 рублей средний чек,
Jakov la Patisserie,Кондитерская,"Санкт - Петербург , Академика Павлова , 8 , корп.1","пн - пт 9.00 – 22.00 , сб - вс 10.00 – 22.00",,До 700 рублей средний чек,
Jambim,Ресторан,"Санкт - Петербург , Глухая Зеленина , 2",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Janno Restobar,Ресторан,"Санкт - Петербург , наб.реки Мойки , 14","пн - пт 7.30 – 23.30 , сб - вс 8.00 – 23.30",,700 – 1700 рублей средний чек,
Jauoti 369,Ресторан,"Санкт - Петербург , ​ Чапаева , 17",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
Jawsspot,Бар,"Санкт - Петербург , Маяковского , 11","пн - чт 16.00 – 1.00 , пт 16.00 – 2.00 , сб 14.00 – 2.00 , вс 14.00 – 1.00",,,
Jazzberry,Бар,"Санкт - Петербург , Синопская наб., 52","пн - ср 9.00 – 21.00 , чт - пт 9.00 – 0.00 , сб 16.00 – 0.00",,700 – 1700 рублей средний чек,
Jean Paul,Бар,"Санкт - Петербург , Невский просп., 69",пн - вс 11.00 – 23.00,,,
Jekyll & Hide,Бар,"Санкт - Петербург , Гороховая , 39","пн - чт , вс 16.00 – 2.00 , пт - сб 16.00 – 6.00",,700 – 1700 рублей средний чек,
Jet Set Sport,Ресторан,"Санкт - Петербург , Батарейная дорога , 8",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Jiva Burgers,Ресторан,"Санкт - Петербург , Белинского , 9 , 4 этаж",пн - вс 12.00 – 22.00,,До 700 рублей средний чек,
Jiva Burgers,Ресторан,"Санкт - Петербург , наб.канала Грибоедова , 49",пн - вс 12.00 – 22.00,,До 700 рублей средний чек,
John Doe,Ресторан,"Санкт - Петербург , Пестеля , 6","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 23.30",,700 – 1700 рублей средний чек,
Joker,Бар,"Санкт - Петербург , пл.Конституции , 2","пн - чт 12.00 – 17.00 , пт 12.00 – 8.00 , сб 18.00 – 8.00",,До 700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Приморский просп., 72 , ТЦ « Питер - ленд », 3 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Фучика , 2 , ТРЦ « Рио », 1 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Планерная , 59 , ТРЦ Leomall , 2 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Брантовская дорога , 3 , ТРЦ « Охта - молл », 3 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Солдата Корзуна , 1 , корп.2",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , просп.Космонавтов , 14 , ТРЦ « Радуга », 2 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , Петергофское ш., 51 , ТРЦ « Жемчужная плаза », 3 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , просп.Энгельса , 154 , ТРК « Гранд - каньон », 1 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joki Joya,Кафе,"Санкт - Петербург , просп.Культуры , 41 , ТРК « Парк - хаус », 1 этаж",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Joli,Ресторан,"Санкт - Петербург , Восстания , 45",пн - вс 15.00 – 0.00,,1700 – 3000 рублей средний чек,
Jolly Bar,Бар,"Санкт - Петербург , Комендантский просп., 11 , МФК Miller","пн - чт , вс 15.00 – 3.00 , пт - сб 15.00 – 5.00",,,
Joly Woo,Ресторан,"Санкт - Петербург , Зона « Парнас », пересечение КАД и просп.Энгельса , ТЦ « Мега Парнас »","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,До 700 рублей средний чек,
Joly Woo,Ресторан,"Санкт - Петербург , Загородный просп., 9",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Joly Woo,Ресторан,"Санкт - Петербург , Садовая , 42",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Joly Woo,Ресторан,"Санкт - Петербург , 8 - я линия В.О., 25",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Joly Woo,Ресторан,"Санкт - Петербург , Полюстровский просп., 84а , ТРК « Европолис »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Joon by Kuznyahouse,Бар,"Санкт - Петербург , наб.Адмиралтейского канала , 2 , литера М",пн - вс 14.00 – 23.00,,700 – 1700 рублей средний чек,
Jroom,Бар,"Санкт - Петербург , Б.Зеленина , 24","пн - чт , вс 12.00 – 2.00 , пт - сб 12.00 – 3.00",,700 – 1700 рублей средний чек,
Juan,Ресторан,"Санкт - Петербург , Восстания , 45","пн - чт , вс 13.00 – 1.00 , пт - сб 13.00 – 2.00",,1700 – 3000 рублей средний чек,
Julia Child,Кафе,"Санкт - Петербург , Гражданская , 27 / 30","пн - пт 9.00 – 23.00 , сб - вс 10.00 – 23.00",,700 – 1700 рублей средний чек,
Jungle,Ресторан,"Санкт - Петербург , наб.канала Грибоедова , 18 – 20",пн - вс 8.00 – 23.00,,700 – 1700 рублей средний чек,
Just Kitchen & Bar,Бар,"Санкт - Петербург , Киевская , 3","пн - пт 10.00 – 23.00 , сб - вс 11.00 – 23.00",,700 – 1700 рублей средний чек,
Kafema,Кофейня,"Санкт - Петербург , просп.Чернышевского , 3",пн - вс 10.00 – 23.00,,,
Kahveli,Кофейня,"Санкт - Петербург , Бассейная , 65",пн - вс 8.00 – 20.00,,,
Kalinka Catering,Ресторан,,,,,
Karlsson Boom,Кафе,"Санкт - Петербург , Богатырский просп., 64 , корп.1",вт - вс 11.00 – 22.00,,700 – 1700 рублей средний чек,
Karlsson Boom,Кафе,"Санкт - Петербург , Ленинский просп., 104",вт - вс 12.00 – 20.00,,700 – 1700 рублей средний чек,
Karma Smoke,Ресторан,"Санкт - Петербург , Лиговский просп., 137",пн - вс 16.00 и до последнего посетителя,,,
Katyusha,Ресторан,"Санкт - Петербург , Невский просп., 22 – 24","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",,1700 – 3000 рублей средний чек,
Kazan & Kebab,Кафе,"Санкт - Петербург , Пулковское ш., 25 , корп.1 , ТРК « Лето », 2 этаж",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Kazan Mangal,Ресторан,"Санкт - Петербург , М.Морская , 13","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 2.00",,700 – 1700 рублей средний чек,
Kazan Mangal,Ресторан,"Санкт - Петербург , Невский просп., 15","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
Kazan Mangal,Ресторан,"Санкт - Петербург , Долгоозерная , 14 , ТК « 5 озер »",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Kazbegi,Ресторан,"Санкт - Петербург , наб.реки Фонтанки , 20 , лофт « Голицын »","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Kazoku,Ресторан,"Санкт - Петербург , Кирочная , 8","пн - чт , вс 10.00 – 23.00 , пт - сб 10.00 – 1.00",,700 – 1700 рублей средний чек,
Keb House & Good Coffee,Стритфуд,"Санкт - Петербург , Павловск , Привокзальная пл., 3а",круглосуточно,,До 700 рублей средний чек,
Keep Calm Lounge,Ресторан,"Санкт - Петербург , 3 - я Красноармейская , 13",пн - вс 14.00 и до последнего посетителя,,,
Ken Kesey Space,Бар,"Санкт - Петербург , Курляндская , 49","пн - чт , вс 9.00 – 22.00 , пт - сб 9.00 и до последнего посетителя",,700 – 1700 рублей средний чек,
Ketch Up,Ресторан,"Санкт - Петербург , Льва Толстого , 1",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Ketch Up,Ресторан,"Санкт - Петербург , просп.Энгельса , 124 , корп.1 , ТРК « Вояж »",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Ketch Up,Ресторан,"Санкт - Петербург , 6 - я линия В.О., 29",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
Ketch Up,Ресторан,"Санкт - Петербург , Комендантская пл., 8а",пн - вс 11.00 – 23.00,,700 – 1700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Савушкина , 141 , ТРК « Меркурий »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Торфяная дорога , 7 , ТРК « Гулливер »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Выборгское ш., 3 / 1 , гипермаркет « Окей »",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Просвещения , 19 , ТРК « Норд »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Каменноостровский просп., 37",пн - вс 6.00 – 2.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Заневский просп., 67 , корп.2 , ТРК « Заневский каскад »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Маяковского , 1 / 96",пн - вс 8.00 – 7.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Шереметьевская , 11",ресторан : пн - вс 8.00 – 0.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Лиговский просп., 47",пн - вс 7.00 – 23.30,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Пулковское ш., 25 , корп.1 , ТРК « Лето »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Дальневосточный просп., 1а",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Прибрежная , 20 , ТК « Парад »",пн - вс 8.00 – 1.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Космонавтов , 14 , ТРЦ « Радуга »",пн - вс 9.30 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Большевиков , 18 , ТРК « Невский »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Индустриальный просп., 24 , ТРЦ « Июнь »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Средний просп.В.О., 36 / 40",пн - вс 7.00 – 1.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Типанова , 24а",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Лиговский просп., 30а , ТРЦ « Галерея »",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Ленинский просп., 128 , корп.2 , ТЦ « Нарва »",пн - вс 7.30 – 0.30,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Стачек , 99а , ТРК « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , наб.Обводного канала , 118 , РТК « Варшавский экспресс »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Лиговский просп., 153 , ТРК « Лигов »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Приморский просп., 72 , ТЦ « Питер - ленд »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Энгельса , 154 , ТРК « Гранд - каньон »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Выборгское ш., 503 , ТК Prisma",ресторан : пн - вс 9.00 – 22.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Культуры , 7а",пн - вс 1.00 – 0.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Культуры , 1 , ТРК « Родео - драйв »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Комендантская пл., 1 , ТРК « Атмосфера »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Байконурская , 14а , ТРК « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Белы Куна , 3 , ТРК « Международный »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Петергофское ш., 51 , ТРЦ « Жемчужная плаза »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Народного Ополчения , 147а , АЗС Shell","ресторан : пн - чт , вс 8.00 – 0.00 , пт - сб 8.00 – 2.00 ; KFC - авто : круглосуточно",,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Бадаева , 2","ресторан : пн - чт , вс 8.00 – 0.00 , пт - сб 8.00 – 3.00 ; KFC - авто : круглосуточно",,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Бухарестская , 30 , ТРК « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Гаккелевская , 23",ресторан : пн - вс 8.00 – 23.30 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Полюстровский просп., 84а , ТРК « Европолис »",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Звездная , 1 , ТРК « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , 1 - я Красноармейская , 15 , ТОЦ « Измайловский гостиный двор »",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Культуры , 21 , корп.1",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Коллонтай , 3 , ТРК « Лондон - молл »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Зона « Парнас », пересечение КАД и просп.Энгельса , ТЦ « Мега Парнас »","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Гороховая , 16",пн - вс 8.00 – 22.30,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Планерная , 59 , ТРЦ Leomall",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Гражданский просп., 41б , ТРК « Академ - парк »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Пражская , 48 / 50 , ТРК « Южный полюс »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Науки , 15",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Коломяжский просп., 17 , корп.1 , ТРК « Сити - молл »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Фучика , 6 , корп.3а , АЗС Shell",ресторан : пн - вс 7.00 – 0.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Одоевского , 33",пн - вс 4.00 – 2.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Загородный просп., 2",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Балканская пл., 5 , литера Д , ТРК « Балканский - 4 »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Пушкинский р - н , пос.Шушары , Московская Славянка , 17а",ресторан : пн - вс 8.00 – 0.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Красное Село , Театральная , 6",ресторан : пн - вс 8.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Кировск , Набережная , 15",пн - вс 9.30 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Выборгское ш., 19 , гипермаркет « Окей »",ресторан : пн - вс 8.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Просвещения , 87а",ресторан : пн - вс 8.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Чернышевского , 17",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Московский просп., 4",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Лиговский просп., 48",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Маршала Жукова , 35 , корп.1 , ТЦ « Юго - Запад »",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Ярослава Гашека , 6 , литера А",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Пулковское ш., 21 , корп.2 , АЗС « Газпромнефть »",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Московское ш., 42 , корп.2б",пн - вс 8.00 – 1.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Софийская , 89 , литера А , АЗС",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Кирпичный пер., 4",пн - вс 6.00 – 4.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Б.Разночинная , 16а",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Невский просп., 56",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Народная , 100 , АЗС « Татнефть »",пн - вс 7.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , 12 - й км Мурманского ш., ТЦ « Мега Дыбенко »","пн - чт , вс 10.00 – 22.00 , пт - сб 10.00 – 23.00",,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Брантовская дорога , 3 , ТРЦ « Охта - молл »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Заневский просп., 77",пн - вс 8.00 – 0.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Жукова , 2а",ресторан : пн - вс 7.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Комсомола , 45",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Всеволожский р - н , Мурино , б - р Менделеева , 2 , корп.2",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Культуры , 41 , ТРК « Парк - хаус »",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Михаила Дудина , 6 , корп.1",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Парашютная , 75 , корп.1 , АЗС Shell",ресторан : пн - вс 9.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Савушкина , 119 , корп.3 , ТЦ « Подсолнух »",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Старо - Петергофский просп., 43 – 45",пн - вс 7.30 – 23.00,,До 700 рублей средний чек,
