name,category,address,hours,rating,avg_bill,middle_coffee_cup
Дядя Денер,Фастфуд,"Новосибирск , Ленина , 10б",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Дмитрия Шамшурина , 43 / 4",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Бориса Богаткова , 221 , корп.1",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Забалуева , 58 , корп.1",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Дуси Ковальчук , 179 / 3",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Лазурная , 26 , корп.4",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Петухова , 16 / 5",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Красный просп., 157",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Станиславского , 15а",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Черепаново , Романова , 1 / 6",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , пос.Кольцово , 21 , корп.2",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , просп.Дзержинского , 2 / 2а",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Светлановская , 50 / 1 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Первомайская , 236 , корп.2",круглосуточно,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Твардовского , 22 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Большевистская , 45 / 1",пн - вс 8.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Новоуральская , 17 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Королева , 40 , корп.40",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Забалуева , 49 / 1 , корп.2",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
Дядя Денер,Фастфуд,"Новосибирск , Тогучин , Ленина , 3",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Европеечка,Кафе,"Новосибирск , ​ Троллейная , 85",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Советская , 15","пн - сб 9.00 – 20.00 , вс 9.00 – 18.00",,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Орджоникидзе , 30","пн - сб 9.00 – 21.00 , вс 9.00 – 19.00",,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Гоголя , 27",пн - вс 8.30 – 21.30,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Красный просп., 159",пн - вс 8.30 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Крылова , 7",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Станиславского , 12",пн - вс 9.00 – 21.30,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Вокзальная магистраль , 10",пн - вс 8.30 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Красный просп., 186",пн - вс 8.30 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Бориса Богаткова , 206",пн - пт 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Авиастроителей , 2",пн - вс 9.00 – 21.30,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Красный просп., 45",пн - вс 8.30 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Учительская , 20",пн - вс 9.00 – 21.30,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Рассветная , 11",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Одоевского , 1 / 8а",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Бориса Богаткова , 210 / 1 , ТЦ Golden Field",пн - вс 8.30 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Богдана Хмельницкого , 72",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , пос.Кольцово , Никольский просп., 2",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Есть поесть,Кулинария,"Новосибирск , Ленина , 59",пн - вс 8.00 – 21.00,,До 700 рублей средний чек,
Жажда,Бар,"Новосибирск , Красный просп., 88",пн - вс 17.00 – 5.00,,,
Жан Хуан Лу,Ресторан,"Новосибирск , Ленина , 11","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Жарим - варим,Фастфуд,"Новосибирск , Сибиряков - Гвардейцев , 47 , корп.10","пн - пт 9.00 – 20.00 , сб 9.00 – 18.00 , вс 9.00 – 19.00",,До 700 рублей средний чек,
Жарим - варим,Фастфуд,"Новосибирск , Зыряновская , 32 / 1",круглосуточно,,До 700 рублей средний чек,
Жарь,Фастфуд,"Новосибирск , просп.Ленина , 1 / 1 , корп.2","пн - чт 9.00 – 21.00 , пт - вс 9.00 – 22.00",,До 700 рублей средний чек,
Желайт,Кондитерская,"Новосибирск , Ельцовская , 6 / 2","пн - чт 9.00 – 22.00 , пт - вс 9.00 – 23.00",,,
Забава,Столовая,"Новосибирск , Королева , 40 , корп.40",пн - пт 9.00 – 17.00,,До 700 рублей средний чек,
За добавкой,Столовая,"Новосибирск , пр.Автомобилистов , 2",пн - пт 9.00 – 16.00,,До 700 рублей средний чек,
Зазеркалье,Ресторан,"Новосибирск , Советская , 93 , корп.1",пн - вс 9.00 – 0.00,,До 700 рублей средний чек,
Зам - зам,Ресторан,"Новосибирск , просп.Карла Маркса , 57",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
Зам - зам,Ресторан,"Новосибирск , Фрунзе , 88",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
Заправка,Кафе,"Новосибирск , ​ Челюскинцев , 30 / 2","пн - пт 8.00 – 20.00 , сб 9.00 – 19.00",,До 700 рублей средний чек,
Заправка,Кафе,"Новосибирск , ​ Каменская , 78 / 2","пн - пт 8.00 – 20.00 , сб 9.00 – 19.00",,До 700 рублей средний чек,
Заря,Кафе,"Новосибирск , Спортивная , 2",пн - пт 10.00 – 18.00,,До 700 рублей средний чек,
Застава,Кафе,"Новосибирск , Военный городок , 29",пн - вс 12.00 – 0.00,,До 700 рублей средний чек,
Звезда Востока,Кафе,"Новосибирск , Челюскинцев , 15 , корп.2",пн - вс 20.00 – 6.00,,До 700 рублей средний чек,
Зеленый остров,Банкетный зал,"Новосибирск , Зеленый остров , 9 / 1 , парк отдыха « Зеленый остров »",по предварительной договоренности,,,
Зикарт,Кафе,"Новосибирск , пос.Раздольное , Придорожная , 11а",пн - вс 7.00 – 0.00,,До 700 рублей средний чек,
Золотая горка,Ресторан,"Новосибирск , просп.Дзержинского , 118 , корп.2",пн - вс 11.00 – 0.00,,До 700 рублей средний чек,
Золотая долина,Кафе,"Новосибирск , Ильича , 10 , гостиница « Золотая долина »",пн - вс 7.30 – 0.00,,700 – 1700 рублей средний чек,
Золотой лев,Кафе,"Новосибирск , Новосибирский р - н , с.Мочище , Лесная Поляна , 56",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Идея плюс,Столовая,"Новосибирск , пос.Кольцово , Технопарковая , 1",пн - пт 9.00 – 18.00,,До 700 рублей средний чек,
Из другого теста,Кулинария,"Новосибирск , Советская , 18",пн - вс 8.00 – 22.00,,,
Из другого теста,Кулинария,"Новосибирск , Ленина , 25",пн - вс 9.00 – 21.00,,,
Изюм,Кафе,"Новосибирск , ​ Московская , 163 , корп.1",круглосуточно,,До 700 рублей средний чек,
Имбирь,Ресторан,"Новосибирск , пос.Кольцово , Никольский просп., 6",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Имбирь,Ресторан,"Новосибирск , Ватутина , 33",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Имбирь,Ресторан,"Новосибирск , Селезнева , 47",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Имбирь,Ресторан,"Новосибирск , Кирова , 113в",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Имбирь,Ресторан,"Новосибирск , Титова , 11",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Император,Кафе,"Новосибирск , Романова , 99",круглосуточно,,700 – 1700 рублей средний чек,
Иня,Банкетный зал,"Новосибирск , Ключ - Камышенское плато , 10 / 1 , горнолыжный клуб « Корел - Иня »",по предварительной договоренности,,,
Искушение,Кафе,"Новосибирск , пл.Карла Маркса , 3 , корп.1","пн - чт , вс 11.00 – 23.00 , пт - сб 11.00 – 0.00",,До 700 рублей средний чек,
Исфара,Кафе,"Новосибирск , Троллейная , 128 / 1","пн - пт 8.00 – 0.00 , сб 10.00 – 1.00 , вс 10.00 – 0.00",,До 700 рублей средний чек,
Ичибан,Ресторан,"Новосибирск , Максима Горького , 54","пн - чт 11.00 – 22.00 , пт 11.00 – 1.00 , сб 12.00 – 1.00 , вс 12.00 – 23.00",,До 700 рублей средний чек,
Ичибан,Ресторан,"Новосибирск , Военная , 5 , ТРЦ « Аура »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Йо - хо - хо,Бар,"Новосибирск , Геодезическая , 2 / 1","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,,
Йо - хо - хо,Бар,"Новосибирск , Гнесиных , 10 / 1","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,,
Йо - хо - хо,Бар,"Новосибирск , Фрунзе , 5","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,,
К1,Ресторан,"Новосибирск , просп.Димитрова , 12",пн - вс 16.00 – 1.00,,,
Кабачок,Кафе,"Новосибирск , Ельцовская , 5",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Кадриль,Кафе,"Новосибирск , Кирова , 44а","пн - пт 12.00 – 0.00 , сб - вс 13.00 – 0.00",,700 – 1700 рублей средний чек,
Казан,Кафе,"Новосибирск , Жемчужная , 34",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Как дома,Кафе,"Новосибирск , Федосеева , 24 , корп.1","пн - чт , вс 11.00 – 1.00 , пт - сб 11.00 – 3.00",,700 – 1700 рублей средний чек,
Калина,Кафе,"Новосибирск , Новосибирский р - н , с.Криводановка , Садовая , 40",пн - пт 11.00 – 16.00,,До 700 рублей средний чек,
Камилье,Кондитерская,"Новосибирск , Красина , 56",пн - вс 9.00 – 21.00,,,
Капучини,Кондитерская,"Новосибирск , Галущака , 3",пн - вс 9.00 – 20.00,,,
Карамель,Кофейня,"Новосибирск , Немировича - Данченко , 142 , ТРК « Горский »",пн - вс 10.00 – 21.00,,,
Карамель,Кафе,"Новосибирск , Гребенщикова , 2 , ТЦ « Атлас »",пн - вс 12.00 – 0.00,,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Даргомыжского , 8а / 1",пн - пт 10.00 – 18.00,,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Пашинский пр., 1 , корп.2",круглосуточно,,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Котовского , 2 / 1",пн - вс 10.00 – 20.00,,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Фрунзе , 238 , ТРЦ « Сибирский молл », киноцентр « Кино Сити »","пн - чт , вс 10.00 – 2.00 , пт - сб 10.00 – 4.00",,700 – 1700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Фабричная , 20","пн - пт 8.00 – 22.00 , сб - вс 8.00 – 20.00",,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Народная , 20 / 1 , гостиница « Ассоль »",круглосуточно,,До 700 рублей средний чек,
Кафе,Кафе,"Новосибирск , Садовая , 19 , отель « На Садовой , 19 »",пн - вс 7.00 – 22.00,,До 700 рублей средний чек,
Кафе - бистро,Ресторан,"Новосибирск , Жуковского , 76",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Кафе восточной кухни,Кафе,"Новосибирск , Кирова , 269 / 1",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Кафе восточной кухни,Кафе,"Новосибирск , Горская , 98 , корп.1",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Кафе на Плахотного,Кафе,"Новосибирск , Плахотного , 25 / 1",пн - вс 9.00 – 20.00,,До 700 рублей средний чек,
Кафе - столовая,Столовая,"Новосибирск , Вокзальная магистраль , 16",пн - пт 9.00 – 18.00,,До 700 рублей средний чек,
Кашира,Бар,"Новосибирск , просп.Карла Маркса , 55",пн - вс 15.00 – 3.00,,До 700 рублей средний чек,
Квак,Бар,"Новосибирск , Кирова , 80","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
Квантум,Бар,"Новосибирск , Николая Островского , 200","пн - чт 12.00 – 1.00 , пт 12.00 – 3.00 , сб 10.00 – 3.00 , вс 10.00 – 1.00",,700 – 1700 рублей средний чек,
Квартира № 50,Ресторан,"Новосибирск , Кирова , 29 / 1","пн - чт , вс 10.00 – 23.00 , пт - сб 10.00 – 0.00",,До 700 рублей средний чек,
Кега,Бар,"Новосибирск , Гоголя , 27 , 1 этаж",пн - вс 9.00 – 2.00,,,
Кега,Бар,"Новосибирск , Титова , 2 , 1 этаж",круглосуточно,,,
Кега,Бар,"Новосибирск , Новая , 24",пн - вс 9.00 – 3.00,,,
Кедр,Бар,"Новосибирск , Зыряновская , 57",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Кедр,Кафе,"Новосибирск , пос.Краснообск , Восточная , 23а","пн - сб 10.00 – 22.00 , вс 12.00 – 22.00",,До 700 рублей средний чек,
Кейтеринг Дениса Иванова,Ресторан,,,,,
Кейтерингофф,Ресторан,,,,,
Кельн,Бар,"Новосибирск , Ученых , 4","пн - чт , вс 12.00 – 0.00 , пт - сб 12.00 – 2.00",,700 – 1700 рублей средний чек,
"Кино , вино и домино",Бар,"Новосибирск , ул.1905 года , 69","пн - чт , вс 9.00 – 0.00 , пт - сб 9.00 – 2.00",,700 – 1700 рублей средний чек,
Киплинг,Паб,"Новосибирск , Зорге , 179 / 1","пн - ср , вс 12.00 – 0.00 , чт - сб 12.00 – 2.00",,До 700 рублей средний чек,
Кишмиш,Ресторан,"Новосибирск , ​ Ипподромская , 42",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Клевое место,Бар,"Новосибирск , просп.Димитрова , 12","пн - пт 12.00 – 23.00 , сб - вс 15.00 – 23.00",,700 – 1700 рублей средний чек,
Клуб путешественников,Кафе,"Новосибирск , ​ Фрунзе , 2а",пн - вс 8.30 – 0.00,,До 700 рублей средний чек,
Колибри,Ресторан,"Новосибирск , Чаплыгина , 111 , отель « Колибри »","пн - пт 7.00 – 20.00 , сб - вс 8.00 – 20.00",,700 – 1700 рублей средний чек,
Колибри,Кондитерская,"Новосибирск , ​ Заречная , 13",вт - вс 10.00 – 21.00,,,
Колизей,Кафе,"Новосибирск , Богдана Хмельницкого , 60",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Коляда,Ресторан,"Новосибирск , Танковая , 1",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Коляда,Ресторан,"Новосибирск , Гоголя , 38",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Коляда,Ресторан,"Новосибирск , Вокзальная магистраль , 15",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Коляда,Ресторан,"Новосибирск , Блюхера , 77",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Комбинат питания,Столовая,"Новосибирск , Объединения , 37",пн - пт 10.00 – 16.00,,До 700 рублей средний чек,
Комильфо,Банкетный зал,"Новосибирск , Курчатова , 15 / 2",по предварительной договоренности,,,
Компот & Котлета,Столовая,"Новосибирск , просп.Карла Маркса , 30 / 1 , БЦ « Горский »",пн - пт 9.00 – 17.00,,До 700 рублей средний чек,
Кондитерская - пекарня Галины Заливиной,Кондитерская,"Новосибирск , Дуси Ковальчук , 1 , корп.2",пн - вс 8.00 – 20.00,,,
Кондитерская - пекарня Галины Заливиной,Кондитерская,"Новосибирск , Красный просп., 28","пн - пт 9.00 – 21.00 , сб - вс 10.00 – 21.00",,,
Коробок,Ресторан,"Новосибирск , Чаплыгина , 28",пн - вс 9.00 – 0.00,,700 – 1700 рублей средний чек,
Корова,Ресторан,"Новосибирск , Залесского , 4 , корп.4",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
Корова,Ресторан,"Новосибирск , Объединения , 27",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Космик Аура,Спортбар,"Новосибирск , Военная , 5 , ТРЦ « Аура », 4 этаж","пн - чт 12.00 – 0.00 , пт 12.00 – 1.00 , сб 10.00 – 1.00 , вс 10.00 – 0.00",,700 – 1700 рублей средний чек,
Кофе +,Кофейня,"Новосибирск , ​ Советская , 58",пн - сб 8.00 – 18.00,,,
Кофебулка,Кофейня,"Новосибирск , Гоголя , 33 / 1",пн - вс 7.30 – 23.30,,До 700 рублей средний чек,
Кофебулка,Кофейня,"Новосибирск , Красный просп., 17 , ТЦ « Бутон »",пн - вс 7.30 – 23.30,,До 700 рублей средний чек,
Кофебулка,Кофейня,"Новосибирск , Геодезическая , 4 / 1 , ТЦ « Амстердам »",пн - вс 7.30 – 22.00,,До 700 рублей средний чек,
Кофебулка,Кофейня,"Новосибирск , Вокзальная магистраль , 13",пн - вс 7.30 – 22.00,,До 700 рублей средний чек,
Кофебулка,Кофейня,"Новосибирск , Покрышкина , 6",пн - вс 7.30 – 22.00,,До 700 рублей средний чек,
Кофемолка,Кофейня,"Новосибирск , Челюскинцев , 44 / 1","пн - пт 8.30 – 20.00 , сб - вс 10.00 – 20.00",,700 – 1700 рублей средний чек,
Кофемолка,Кофейня,"Новосибирск , Депутатская , 46","пн - пт 8.00 – 20.00 , сб - вс 10.00 – 20.00",,700 – 1700 рублей средний чек,
Кофемолка,Кофейня,"Новосибирск , Светлановская , 50 , ТВК « Большая Медведица »",пн - вс 10.00 – 21.00,,700 – 1700 рублей средний чек,
Кофемолка,Кофейня,"Новосибирск , Геодезическая , 11",пн - вс 8.00 – 23.00,,700 – 1700 рублей средний чек,
Кофий,Кофейня,"Новосибирск , Кирова , вход метро № 3","пн - сб 7.00 – 20.00 , вс 9.30 – 20.00",,,
Кофий,Кофейня,"Новосибирск , просп.Карла Маркса , вход метро № 4",пн - сб 7.00 – 20.00,,,
Кофий,Кофейня,"Новосибирск , пл.Карла Маркса , вход метро № 5","пн - сб 7.00 – 20.00 , вс 9.30 – 20.00",,,
Кофий,Кофейня,"Новосибирск , Красный просп., 23","пн - сб 7.00 – 20.030 , вс 9.30 – 20.00",,,
Кофий,Кофейня,"Новосибирск , Фрунзе , 228","пн - сб 7.30 – 21.30 , вс 9.30 – 21.30",,До 700 рублей средний чек,
Кофий,Кофейня,"Новосибирск , Каменская , 54","пн - сб 7.30 – 21.30 , вс 9.30 – 21.30",,До 700 рублей средний чек,
Кофий,Кофейня,"Новосибирск , Выборная , 89 / 8","пн - сб 7.30 – 21.30 , вс 9.30 – 21.30",,До 700 рублей средний чек,
Кочевник,Ресторан,"Новосибирск , Толстого , 121",пн - вс 11.00 – 0.00,,700 – 1700 рублей средний чек,
Красный факел,Кафе,"Новосибирск , Ленина , 19",пн - вс 11.00 – 18.00,,До 700 рублей средний чек,
Красный факел,Кафе,"Новосибирск , Красный Факел , 37 , корп.1",пн - пт 11.00 – 17.00,,До 700 рублей средний чек,
Креп де кофе,Кофейня,"Новосибирск , Красный просп., 50","пн - чт 8.30 – 23.00 , пт 8.00 – 0.00 , сб 10.00 – 0.00 , вс 10.00 – 23.00",,До 700 рублей средний чек,
Кружали,Бар,"Новосибирск , Красный просп., 46","пн - чт 16.00 – 0.00 , пт 16.00 – 2.00 , сб 14.00 – 2.00 , вс 14.00 – 0.00",,700 – 1700 рублей средний чек,
Круиз,Столовая,"Новосибирск , ​ Станционная , 81","пн - пт 8.00 – 20.00 , сб 8.00 – 18.00",,До 700 рублей средний чек,
Крымские чебуреки,Ресторан,"Новосибирск , просп.Карла Маркса , 20",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Крыша,Бар,"Новосибирск , Военная , 1","пн - чт , вс 18.00 – 3.00 , пт - сб 18.00 – 6.00",,700 – 1700 рублей средний чек,
Кулинарный базар,Столовая,"Новосибирск , Богдана Хмельницкого , 104",пн - пт 11.00 – 15.00,,До 700 рублей средний чек,
Кулички,Кафе,"Новосибирск , Невельского , 73",пн - вс 12.00 – 0.00,,До 700 рублей средний чек,
Кума,Кафе,"Новосибирск , Большая , 137 / 1","пн - пт 8.00 – 20.00 , сб - вс 9.00 – 18.00",,До 700 рублей средний чек,
Курагадиван,Кафе,"Новосибирск , Военная , 5 , ТРЦ « Аура »",пн - вс 10.00 – 22.00,,700 – 1700 рублей средний чек,
Курагадиван,Ресторан,"Новосибирск , Ильича , 10 , гостиница « Золотая долина »",пн - вс 10.00 – 23.00,,700 – 1700 рублей средний чек,
Кухня Ли,Ресторан / Новое,"Новосибирск , Ленина , 3","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 0.00",,700 – 1700 рублей средний чек,
Кушнарев,Пекарня,"Новосибирск , Объединения , 27",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Кушнарев,Пекарня,"Новосибирск , Челюскинцев , 17",пн - вс 9.00 – 21.00,,До 700 рублей средний чек,
Кушнарев,Пекарня,"Новосибирск , Зыряновская , 34 / 1",пн - вс 8.00 – 20.00,,До 700 рублей средний чек,
Лаваш,Фастфуд,"Новосибирск , Троллейная , 130а , ТРЦ « Континент »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Лаваш & Мясо,Ресторан,"Новосибирск , Советская , 31",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Лавка - доставка,Ресторан,"Новосибирск , Богдана Хмельницкого , 38",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Лагуна,Кафе,"Новосибирск , Ватутина , 1",пн - вс 10.00 – 18.00,,До 700 рублей средний чек,
Лебедевская,Столовая,"Новосибирск , Искитимский р - н , с.Лебедевка , Центральная , 50",пн - вс 11.00 – 14.30,,До 700 рублей средний чек,
Лепим сами,Кафе,"Новосибирск , Залесского , 5",пн - вс 9.00 – 20.00,,До 700 рублей средний чек,
Летняя терраса,Кафе,"Новосибирск , Добролюбова , 2 , отель River Park",в теплое время года : пн - вс 13.00 – 0.00,,700 – 1700 рублей средний чек,
Ливан - хаус,Фастфуд,"Новосибирск , Гоголя , 13 , ТРЦ « Галерея Новосибирск », 3 этаж",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Лобби - бар,Бар,"Новосибирск , Каменская , 7 , отель Hilton Double Tree , 1 этаж",круглосуточно,,700 – 1700 рублей средний чек,
Лобби - бар,Бар,"Новосибирск , Вокзальная магистраль , 1 , Marins Park Hotel Novosibirsk",круглосуточно,,700 – 1700 рублей средний чек,
Лобби - бар,Бар,"Новосибирск , Орджоникидзе , 31 , Novosibirsk Marriott Hotel",круглосуточно,,700 – 1700 рублей средний чек,
Локоболе,Банкетный зал,"Новосибирск , Фабричная , 4",по предварительной договоренности,,,
Лория,Кафе,"Новосибирск , Троллейная , 14",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
Лофт,Банкетный зал,"Новосибирск , Красный просп., 234 / 1",по предварительной договоренности,,,
ЛПДС - Сокур,Столовая,"Новосибирск , Мошковский р - н , с.Сокур , Промышленная , 8",пн - пт 8.00 – 15.00,,До 700 рублей средний чек,
Луиджи,Ресторан,"Новосибирск , ​ Гребенщикова , 13",пн - вс 11.00 – 22.00,,До 700 рублей средний чек,
Лукоморье,Кафе,"Новосибирск , Софийская , 2б , корп.3",пн - вс 10.00 – 0.00,,До 700 рублей средний чек,
Лукошко,Столовая,"Новосибирск , ​ Вокзальная магистраль , 16",пн - пт 9.00 – 18.00,,До 700 рублей средний чек,
Лунный свет,Кафе,"Новосибирск , Пасечная , 1а , корп.4",пн - вс 9.00 – 2.00,,До 700 рублей средний чек,
Любава,Банкетный зал,"Новосибирск , Зорге , 14",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Петухова , 67",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Станиславского , 34",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , пос.Краснообск , Восточная , 4 / 1",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Титова , 31",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Обской пер., 41",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Дуси Ковальчук , 2 / 2 , корп.1",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Красный просп., 65",по предварительной договоренности,,,
Любава,Банкетный зал,"Новосибирск , Гоголя , 217",по предварительной договоренности,,,
Любимое,Кафе,"Новосибирск , Красный просп., 65",пн - пт 10.00 – 17.00,,До 700 рублей средний чек,
Людовик,Ресторан,"Новосибирск , Выборная , 142 / 5",пн - вс 12.00 – 0.00,,700 – 1700 рублей средний чек,
Ля Марин,Банкетный зал,"Новосибирск , Горский микрорайон , 8",по предварительной договоренности,,,
Магнат,Кафе,"Новосибирск , 1 - й пер.Пархоменко , 1",пн - сб 12.00 – 2.00,,700 – 1700 рублей средний чек,
Мадина,Ресторан,"Новосибирск , просп.Димитрова , 5 , ЦУМ",пн - вс 9.00 – 20.00,,До 700 рублей средний чек,
Мадина,Ресторан,"Новосибирск , Тульская , 127 , корп.1","пн - сб 10.00 – 21.00 , вс 10.00 – 20.00",,До 700 рублей средний чек,
Максимилианс,"бар, паб","Новосибирск , Дуси Ковальчук , 1 / 1 , ТЦ « Малинка »","пн - чт , вс 12.00 – 2.00 , пт - сб 12.00 – 5.00",,700 – 1700 рублей средний чек,
Малина,Кофейня,"Новосибирск , Лескова , 27",пн - вс 9.00 – 21.00,,,
Мама дома,Кафе,"Новосибирск , Урицкого , 6",пн - вс 9.00 – 22.00,,700 – 1700 рублей средний чек,
Мама Раша,Ресторан,"Новосибирск , аэропорт Толмачево , 2 этаж",круглосуточно,,700 – 1700 рублей средний чек,
Мама Чоли,Ресторан,"Новосибирск , ​ Бориса Богаткова , 67",пн - вс 12.00 – 21.00,,До 700 рублей средний чек,
Мамин - Сибиряк,Кафе,"Новосибирск , Советская , 6 , в здании областной библиотеки , 1 этаж","пн - чт 8.00 – 22.00 , пт 8.00 – 0.00 , сб 10.00 – 0.00 , вс 10.00 – 22.00",,700 – 1700 рублей средний чек,
Мамин - Сибиряк,Кафе,"Новосибирск , Окружная , 33",пн - вс 9.00 – 23.00,,700 – 1700 рублей средний чек,
Мангал,Кафе,"Новосибирск , Станиславского , 1а , корп.1",пн - вс 11.00 – 22.00,,До 700 рублей средний чек,
Мангал,Ресторан,"Новосибирск , Бориса Богаткова , 148",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Манторуб,Фастфуд,"Новосибирск , Золотодолинская , 2",пн - вс 11.00 – 21.00,,До 700 рублей средний чек,
